Source,Registry,Skill_name,Label,Ground_truth_path
Koi Security,clawhub,sakaen736jih/wacli-ayv,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-ayv
Koi Security,clawhub,sakaen736jih/wacli-e7x,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-e7x
Koi Security,clawhub,sakaen736jih/wacli-eco,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-eco
Koi Security,clawhub,sakaen736jih/wacli-era,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-era
Koi Security,clawhub,sakaen736jih/wacli-evv,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-evv
Koi Security,clawhub,sakaen736jih/wacli-hdg,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-hdg
Koi Security,clawhub,sakaen736jih/wacli-hq4,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-hq4
Koi Security,clawhub,sakaen736jih/wacli-ikx,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-ikx
Koi Security,clawhub,sakaen736jih/wacli-klt,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-klt
Koi Security,clawhub,sakaen736jih/wacli-mch,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-mch
Koi Security,clawhub,sakaen736jih/wacli-muk,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-muk
Koi Security,clawhub,sakaen736jih/wacli-mwj,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-mwj
Koi Security,clawhub,sakaen736jih/wacli-pma,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-pma
Koi Security,clawhub,sakaen736jih/wacli-w3y,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-w3y
Koi Security,clawhub,sakaen736jih/wacli-xcb,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-xcb
Koi Security,clawhub,sakaen736jih/wacli-ydw,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_wacli-ydw
Koi Security,clawhub,sakaen736jih/youtube-watchar,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_youtube-watchar
Koi Security,clawhub,sakaen736jih/youtube-watcher-7,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_youtube-watcher-7
Koi Security,clawhub,sakaen736jih/youtube-watcher-8,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_youtube-watcher-8
Koi Security,clawhub,sakaen736jih/youtube-watcher-a,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_youtube-watcher-a
Koi Security,clawhub,sakaen736jih/youtube-watcher-c,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_youtube-watcher-c
Koi Security,clawhub,sakaen736jih/youtube-watcher-d,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_youtube-watcher-d
Koi Security,clawhub,sakaen736jih/youtube-watcher-g,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_youtube-watcher-g
Koi Security,clawhub,sakaen736jih/youtube-watcher-h,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_youtube-watcher-h
Koi Security,clawhub,sakaen736jih/youtube-watcher-j,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_youtube-watcher-j
Koi Security,clawhub,sakaen736jih/youtube-watcher-k,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_youtube-watcher-k
Koi Security,clawhub,sakaen736jih/youtube-watcher-n,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_youtube-watcher-n
Koi Security,clawhub,sakaen736jih/youtube-watcher-p,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_youtube-watcher-p
Koi Security,clawhub,sakaen736jih/youtube-watcher-u,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_youtube-watcher-u
Koi Security,clawhub,sakaen736jih/youtube-watcher-w,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_youtube-watcher-w
Koi Security,clawhub,sakaen736jih/youtube-watcher-x,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_youtube-watcher-x
Koi Security,clawhub,sakaen736jih/youtube-watcher-z,malicious,data/ground_truth/malicious/clawhub/sakaen736jih_youtube-watcher-z
Koi Security,clawhub,seedamir/amir,malicious,data/ground_truth/malicious/clawhub/seedamir_amir
Koi Security,clawhub,timclawbot/update,malicious,data/ground_truth/malicious/clawhub/timclawbot_update
Koi Security,clawhub,zaycv/autoupdater,malicious,data/ground_truth/malicious/clawhub/zaycv_autoupdater
Koi Security,clawhub,zaycv/blrd,malicious,data/ground_truth/malicious/clawhub/zaycv_blrd
Koi Security,clawhub,zaycv/browserautomation,malicious,data/ground_truth/malicious/clawhub/zaycv_browserautomation
Koi Security,clawhub,zaycv/clawbhub,malicious,data/ground_truth/malicious/clawhub/zaycv_clawbhub
Koi Security,clawhub,zaycv/clawdhab,malicious,data/ground_truth/malicious/clawhub/zaycv_clawdhab
Koi Security,clawhub,zaycv/clawhub1,malicious,data/ground_truth/malicious/clawhub/zaycv_clawhub1
Koi Security,clawhub,zaycv/clawhub,malicious,data/ground_truth/malicious/clawhub/zaycv_clawhub
Koi Security,clawhub,zaycv/clawhud,malicious,data/ground_truth/malicious/clawhub/zaycv_clawhud
Koi Security,clawhub,zaycv/codingagent,malicious,data/ground_truth/malicious/clawhub/zaycv_codingagent
Koi Security,clawhub,zaycv/deepresearch,malicious,data/ground_truth/malicious/clawhub/zaycv_deepresearch
Koi Security,clawhub,zaycv/googleworkspace,malicious,data/ground_truth/malicious/clawhub/zaycv_googleworkspace
Koi Security,clawhub,zaycv/linkedin-job-application,malicious,data/ground_truth/malicious/clawhub/zaycv_linkedin-job-application
Koi Security,clawhub,zaycv/nano-bananapro,malicious,data/ground_truth/malicious/clawhub/zaycv_nano-bananapro
Koi Security,clawhub,zaycv/nanobanana-pro,malicious,data/ground_truth/malicious/clawhub/zaycv_nanobanana-pro
Koi Security,clawhub,zaycv/nanopdf,malicious,data/ground_truth/malicious/clawhub/zaycv_nanopdf
Koi Security,clawhub,zaycv/polymarket-assistant,malicious,data/ground_truth/malicious/clawhub/zaycv_polymarket-assistant
Koi Security,clawhub,zaycv/polymarket-hyperliquid-trading,malicious,data/ground_truth/malicious/clawhub/zaycv_polymarket-hyperliquid-trading
Koi Security,clawhub,zaycv/polymarket-trading,malicious,data/ground_truth/malicious/clawhub/zaycv_polymarket-trading
Koi Security,clawhub,zaycv/scalekit-agent,malicious,data/ground_truth/malicious/clawhub/zaycv_scalekit-agent
Koi Security,clawhub,zaycv/shield,malicious,data/ground_truth/malicious/clawhub/zaycv_shield
Koi Security,clawhub,zaycv/summarlze,malicious,data/ground_truth/malicious/clawhub/zaycv_summarlze
Koi Security,clawhub,zaycv/whatsapp,malicious,data/ground_truth/malicious/clawhub/zaycv_whatsapp
Koi Security,clawhub,zaycv/youtubewatcher,malicious,data/ground_truth/malicious/clawhub/zaycv_youtubewatcher
Koi Security,clawhub,zaycv/yt-watcher,malicious,data/ground_truth/malicious/clawhub/zaycv_yt-watcher
collected,skills_directory,adaptationio-gemini-auth,malicious,data/ground_truth/malicious/skills_directory/adaptationio-gemini-auth
collected,skills_directory,davekilleen-screenpipe-setup,malicious,data/ground_truth/malicious/skills_directory/davekilleen-screenpipe-setup
collected,skills_directory,davila7-linux-privilege-escalation,malicious,data/ground_truth/malicious/skills_directory/davila7-linux-privilege-escalation
collected,skills_directory,jackspace-route-tester-diet103,malicious,data/ground_truth/malicious/skills_directory/jackspace-route-tester-diet103
collected,skills_directory,majiayu000-codex-auth,malicious,data/ground_truth/malicious/skills_directory/majiayu000-codex-auth
collected,skills_directory,majiayu000-data-optimizer-pro,malicious,data/ground_truth/malicious/skills_directory/majiayu000-data-optimizer-pro
collected,skills_directory,majiayu000-file-inclusion,malicious,data/ground_truth/malicious/skills_directory/majiayu000-file-inclusion
collected,skills_directory,majiayu000-fresh-install-testing,malicious,data/ground_truth/malicious/skills_directory/majiayu000-fresh-install-testing
collected,skills_directory,mcp-com-ai-swagger-to-mcp,malicious,data/ground_truth/malicious/skills_directory/mcp-com-ai-swagger-to-mcp
collected,skills_directory,neversight-root,malicious,data/ground_truth/malicious/skills_directory/neversight-root
collected,skills_directory,openclaw-email-daily-summary,malicious,data/ground_truth/malicious/skills_directory/openclaw-email-daily-summary
collected,skills_directory,openclaw-polymarket-hyperliquid-trading,malicious,data/ground_truth/malicious/skills_directory/openclaw-polymarket-hyperliquid-trading
collected,skills_directory,openclaw-polymarket-trading,malicious,data/ground_truth/malicious/skills_directory/openclaw-polymarket-trading
collected,skills_directory,ryo-ebata-data-exfil,malicious,data/ground_truth/malicious/skills_directory/ryo-ebata-data-exfil
collected,skills_directory,ryo-ebata-supply-chain,malicious,data/ground_truth/malicious/skills_directory/ryo-ebata-supply-chain
collected,skills_directory,sundial-org-bybit-trading,malicious,data/ground_truth/malicious/skills_directory/sundial-org-bybit-trading
